target_id,pair_id,family,gene_name,uniprot_id,pdb_id,pdb_chain,af2_pdb,experimental_pdb,state,state_label,substrate,substrate_class,ligand_ccd,ligand_sdf,reference_ligand_sdf,has_tonb,tonb_chain,resolution,method,region_annotation_json,split,notes,task_type,evidence_level,label_weight,source_db,source_query,rcsb_polymer_entity_id,sequence_length,reference_coverage,mutation_count,deletion_count,split_group_id,af_version,download_status
tbdt_p0ac02,tbdt_p0ac02_7nri_d,tbdt,,P0AC02,7NRI,D,raw_af2/AF-P0AC02-F1-model_v6.pdb,raw_pdb/7NRI.pdb,unknown,unknown,none,none,,,,false,,3.03,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7NRI_4,226,0.9224489795918367,0,0,P0AC02,6,pdb:exists;afdb:exists
tbdt_p77774,tbdt_p77774_8bvq_b,tbdt,,P77774,8BVQ,B,raw_af2/AF-P77774-F1-model_v6.pdb,raw_pdb/8BVQ.pdb,unknown,unknown,none,none,,,,false,,3.3,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8BVQ_2,373,0.951530612244898,0,0,P77774,6,pdb:exists;afdb:exists
tbdt_p0a903,tbdt_p0a903_8bvq_c,tbdt,,P0A903,8BVQ,C,raw_af2/AF-P0A903-F1-model_v6.pdb,raw_pdb/8BVQ.pdb,unknown,unknown,none,none,,,,false,,3.3,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8BVQ_3,320,0.9302325581395349,0,0,P0A903,6,pdb:exists;afdb:exists
tbdt_p0a940,tbdt_p0a940_8bwc_a,tbdt,,P0A940,8BWC,A,raw_af2/AF-P0A940-F1-model_v6.pdb,raw_pdb/8BWC.pdb,unknown,unknown,none,none,,,,false,,3.5,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8BWC_1,790,0.9753086419753086,0,0,P0A940,6,pdb:exists;afdb:exists
tbdt_p77774,tbdt_p77774_8bwc_b,tbdt,,P77774,8BWC,B,raw_af2/AF-P77774-F1-model_v6.pdb,raw_pdb/8BWC.pdb,unknown,unknown,none,none,,,,false,,3.5,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8BWC_2,373,0.951530612244898,0,0,P77774,6,pdb:exists;afdb:exists
tbdt_p0a903,tbdt_p0a903_8bwc_c,tbdt,,P0A903,8BWC,C,raw_af2/AF-P0A903-F1-model_v6.pdb,raw_pdb/8BWC.pdb,unknown,unknown,none,none,,,,false,,3.5,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8BWC_3,320,0.9302325581395349,0,0,P0A903,6,pdb:exists;afdb:exists
tbdt_p0a940,tbdt_p0a940_7nri_a,tbdt,,P0A940,7NRI,A,raw_af2/AF-P0A940-F1-model_v6.pdb,raw_pdb/7NRI.pdb,unknown,unknown,none,none,,,,false,,3.03,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7NRI_1,788,0.9728395061728395,0,0,P0A940,6,pdb:exists;afdb:exists
tbdt_p77774,tbdt_p77774_7nri_b,tbdt,,P77774,7NRI,B,raw_af2/AF-P77774-F1-model_v6.pdb,raw_pdb/7NRI.pdb,unknown,unknown,none,none,,,,false,,3.03,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7NRI_2,381,0.951530612244898,0,0,P77774,6,pdb:exists;afdb:exists
tbdt_p0ac02,tbdt_p0ac02_8bvq_d,tbdt,,P0AC02,8BVQ,D,raw_af2/AF-P0AC02-F1-model_v6.pdb,raw_pdb/8BVQ.pdb,unknown,unknown,none,none,,,,false,,3.3,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8BVQ_4,226,0.9224489795918367,0,0,P0AC02,6,pdb:exists;afdb:exists
tbdt_p0dxf8,tbdt_p0dxf8_5o67_a,tbdt,,P0DXF8,5O67,A,raw_af2/AF-P0DXF8-F1-model_v6.pdb,raw_pdb/5O67.pdb,unknown,unknown,none,none,,,,false,,2.84,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5O67_1,334,0.7534883720930232,1,0,P0DXF8,6,pdb:exists;afdb:exists
tbdt_a0a081gu02,tbdt_a0a081gu02_6gie_a,tbdt,,A0A081GU02,6GIE,A,raw_af2/AF-A0A081GU02-F1-model_v6.pdb,raw_pdb/6GIE.pdb,unknown,unknown,none,none,,,,false,,2.1,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6GIE_1,296,0.9351535836177475,0,0,A0A081GU02,6,pdb:exists;afdb:exists
tbdt_p0dxf8,tbdt_p0dxf8_5o67_b,tbdt,,P0DXF8,5O67,B,raw_af2/AF-P0DXF8-F1-model_v6.pdb,raw_pdb/5O67.pdb,unknown,unknown,none,none,,,,false,,2.84,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5O67_2,334,0.7534883720930232,1,0,P0DXF8,6,pdb:exists;afdb:exists
tbdt_q5dl42,tbdt_q5dl42_4rlb_a,tbdt,,Q5DL42,4RLB,A,raw_af2/AF-Q5DL42-F1-model_v6.pdb,raw_pdb/4RLB.pdb,unknown,unknown,none,none,,,,false,,2.7,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4RLB_1,253,0.9149797570850202,0,0,Q5DL42,6,pdb:exists;afdb:exists
tbdt_a6xb80,tbdt_a6xb80_4rl9_a,tbdt,,A6XB80,4RL9,A,raw_af2/AF-A6XB80-F1-model_v6.pdb,raw_pdb/4RL9.pdb,unknown,unknown,none,none,,,,false,,2.7,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4RL9_1,255,0.9156626506024096,0,0,A6XB80,6,pdb:exists;afdb:exists
tbdt_p0a940,tbdt_p0a940_5d0q_a,tbdt,,P0A940,5D0Q,A,raw_af2/AF-P0A940-F1-model_v6.pdb,raw_pdb/5D0Q.pdb,unknown,unknown,none,none,,,,false,,3.5,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5D0Q_1,810,1.0,0,0,P0A940,6,pdb:exists;afdb:exists
tbdt_p0ac02,tbdt_p0ac02_5d0q_d,tbdt,,P0AC02,5D0Q,D,raw_af2/AF-P0AC02-F1-model_v6.pdb,raw_pdb/5D0Q.pdb,unknown,unknown,none,none,,,,false,,3.5,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5D0Q_3,245,1.0,0,0,P0AC02,6,pdb:exists;afdb:exists
tbdt_p0a937,tbdt_p0a937_5d0q_e,tbdt,,P0A937,5D0Q,E,raw_af2/AF-P0A937-F1-model_v6.pdb,raw_pdb/5D0Q.pdb,unknown,unknown,none,none,,,,false,,3.5,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5D0Q_4,123,0.9911504424778761,0,0,P0A937,6,pdb:exists;afdb:exists
tbdt_p0a903,tbdt_p0a903_5d0q_c,tbdt,,P0A903,5D0Q,C,raw_af2/AF-P0A903-F1-model_v6.pdb,raw_pdb/5D0Q.pdb,unknown,unknown,none,none,,,,false,,3.5,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5D0Q_2,344,1.0,0,0,P0A903,6,pdb:exists;afdb:exists
tbdt_p30130,tbdt_p30130_3rfz_b,tbdt,,P30130,3RFZ,B,raw_af2/AF-P30130-F1-model_v6.pdb,raw_pdb/3RFZ.pdb,unknown,unknown,none,none,,,,false,,2.8,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3RFZ_2,843,0.94874715261959,0,0,P30130,6,pdb:exists;afdb:exists
tbdt_p31697,tbdt_p31697_3rfz_c,tbdt,,P31697,3RFZ,C,raw_af2/AF-P31697-F1-model_v6.pdb,raw_pdb/3RFZ.pdb,unknown,unknown,none,none,,,,false,,2.8,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3RFZ_3,211,0.8506224066390041,0,0,P31697,6,pdb:exists;afdb:exists
tbdt_p08191,tbdt_p08191_3rfz_a,tbdt,,P08191,3RFZ,A,raw_af2/AF-P08191-F1-model_v6.pdb,raw_pdb/3RFZ.pdb,unknown,unknown,none,none,,,,false,,2.8,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3RFZ_1,279,0.93,0,0,P08191,6,pdb:exists;afdb:exists
tbdt_q99rl1,tbdt_q99rl1_4p1x_b,tbdt,,Q99RL1,4P1X,B,raw_af2/AF-Q99RL1-F1-model_v6.pdb,raw_pdb/4P1X.pdb,unknown,unknown,none,none,,,,false,,2.4,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4P1X_1,296,0.9079365079365079,0,0,Q99RL1,6,pdb:exists;afdb:exists
tbdt_a0a0h3jx61,tbdt_a0a0h3jx61_4p1x_a,tbdt,,A0A0H3JX61,4P1X,A,raw_af2/AF-A0A0H3JX61-F1-model_v6.pdb,raw_pdb/4P1X.pdb,unknown,unknown,none,none,,,,false,,2.4,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4P1X_2,309,0.92,1,0,A0A0H3JX61,6,pdb:exists;afdb:exists
tbdt_a0a0h3jx61,tbdt_a0a0h3jx61_4p1y_a,tbdt,,A0A0H3JX61,4P1Y,A,raw_af2/AF-A0A0H3JX61-F1-model_v6.pdb,raw_pdb/4P1Y.pdb,unknown,unknown,none,none,,,,false,,2.992,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4P1Y_1,309,0.92,2,0,A0A0H3JX61,6,pdb:exists;afdb:exists
tbdt_q04641,tbdt_q04641_8axl_a,tbdt,,Q04641,8AXL,A,raw_af2/AF-Q04641-F1-model_v6.pdb,raw_pdb/8AXL.cif,unknown,unknown,none,none,,,,false,,3.42,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8AXL_1,566,1.0,0,0,Q04641,6,cif:exists;afdb:exists
tbdt_p0a071,tbdt_p0a071_4p1y_b,tbdt,,P0A071,4P1Y,B,raw_af2/AF-P0A071-F1-model_v6.pdb,raw_pdb/4P1Y.pdb,unknown,unknown,none,none,,,,false,,2.992,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4P1Y_2,290,0.8673139158576052,0,0,P0A071,6,pdb:exists;afdb:exists
tbdt_a0a0b9x9i7,tbdt_a0a0b9x9i7_6eus_a,tbdt,,A0A0B9X9I7,6EUS,A,raw_af2/AF-A0A0B9X9I7-F1-model_v6.pdb,raw_pdb/6EUS.pdb,unknown,unknown,none,none,,,,false,,2.2,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6EUS_1,380,0.836405529953917,0,0,A0A0B9X9I7,6,pdb:exists;afdb:exists
tbdt_p23644,tbdt_p23644_6ucu_a,tbdt,,P23644,6UCU,A,raw_af2/AF-P23644-F1-model_v6.pdb,raw_pdb/6UCU.pdb,unknown,unknown,none,none,,,,false,,3.06,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6UCU_1,397,1.0,0,0,P23644,6,pdb:exists;afdb:exists
tbdt_p49334,tbdt_p49334_6ucu_b,tbdt,,P49334,6UCU,B,raw_af2/AF-P49334-F1-model_v6.pdb,raw_pdb/6UCU.pdb,unknown,unknown,none,none,,,,false,,3.06,ELECTRON MICROSCOPY,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6UCU_2,162,1.0,0,0,P49334,6,pdb:exists;afdb:exists
tbdt_q5f651,tbdt_q5f651_7omm_a,tbdt,,Q5F651,7OMM,A,raw_af2/AF-Q5F651-F1-model_v6.pdb,raw_pdb/7OMM.pdb,unknown,unknown,none,none,,,,false,,3.4,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7OMM_1,801,1.0,0,0,Q5F651,6,pdb:exists;afdb:exists
tbdt_q5f9v6,tbdt_q5f9v6_7omm_b,tbdt,,Q5F9V6,7OMM,B,raw_af2/AF-Q5F9V6-F1-model_v6.pdb,raw_pdb/7OMM.pdb,unknown,unknown,none,none,,,,false,,3.4,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7OMM_2,165,1.0,0,0,Q5F9V6,6,pdb:exists;afdb:exists
tbdt_p0aex9,tbdt_p0aex9_7omm_c,tbdt,,P0AEX9,7OMM,C,raw_af2/AF-P0AEX9-F1-model_v6.pdb,raw_pdb/7OMM.pdb,unknown,unknown,none,none,,,,false,,3.4,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7OMM_3,520,0.9090909090909091,0,0,P0AEX9,6,pdb:exists;afdb:exists
tbdt_p0aex9,tbdt_p0aex9_7omm_d,tbdt,,P0AEX9,7OMM,D,raw_af2/AF-P0AEX9-F1-model_v6.pdb,raw_pdb/7OMM.pdb,unknown,unknown,none,none,,,,false,,3.4,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7OMM_4,526,0.9090909090909091,0,0,P0AEX9,6,pdb:exists;afdb:exists
tbdt_p0ae98,tbdt_p0ae98_6l7c_j,tbdt,,P0AE98,6L7C,J,raw_af2/AF-P0AE98-F1-model_v6.pdb,raw_pdb/6L7C.pdb,unknown,unknown,none,none,,,,false,,3.34,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6L7C_2,138,1.0,0,0,P0AE98,6,pdb:exists;afdb:exists
tbdt_p0aea2,tbdt_p0aea2_6l7c_a,tbdt,,P0AEA2,6L7C,A,raw_af2/AF-P0AEA2-F1-model_v6.pdb,raw_pdb/6L7C.pdb,unknown,unknown,none,none,,,,false,,3.34,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6L7C_1,277,1.0,0,0,P0AEA2,6,pdb:exists;afdb:exists
tbdt_p77774,tbdt_p77774_4xga_a,tbdt,,P77774,4XGA,A,raw_af2/AF-P77774-F1-model_v6.pdb,raw_pdb/4XGA.pdb,unknown,unknown,none,none,CA,,,false,,2.15,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4XGA_1,373,0.951530612244898,0,0,P77774,6,pdb:exists;afdb:exists
tbdt_g2qff9,tbdt_g2qff9_6wut_b,tbdt,,G2QFF9,6WUT,B,raw_af2/AF-G2QFF9-F1-model_v6.pdb,raw_pdb/6WUT.pdb,unknown,unknown,none,none,,,,false,,3.0,ELECTRON MICROSCOPY,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6WUT_2,512,1.0,0,0,G2QFF9,6,pdb:exists;afdb:exists
tbdt_a0a0h3jx61,tbdt_a0a0h3jx61_3b07_a,tbdt,,A0A0H3JX61,3B07,A,raw_af2/AF-A0A0H3JX61-F1-model_v6.pdb,raw_pdb/3B07.pdb,unknown,unknown,none,none,,,,false,,2.495,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3B07_1,309,0.92,0,0,A0A0H3JX61,6,pdb:exists;afdb:exists
tbdt_p0a071,tbdt_p0a071_3b07_b,tbdt,,P0A071,3B07,B,raw_af2/AF-P0A071-F1-model_v6.pdb,raw_pdb/3B07.pdb,unknown,unknown,none,none,,,,false,,2.495,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3B07_2,290,0.9061488673139159,0,0,P0A071,6,pdb:exists;afdb:exists
tbdt_q8zqz7,tbdt_q8zqz7_4n4r_b,tbdt,,Q8ZQZ7,4N4R,B,raw_af2/AF-Q8ZQZ7-F1-model_v6.pdb,raw_pdb/4N4R.pdb,unknown,unknown,none,none,ZN,,,false,,2.8,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4N4R_2,196,1.0,0,0,Q8ZQZ7,6,pdb:exists;afdb:exists
tbdt_q9hx32,tbdt_q9hx32_5iva_b,tbdt,,Q9HX32,5IVA,B,raw_af2/AF-Q9HX32-F1-model_v6.pdb,raw_pdb/5IVA.pdb,unknown,unknown,none,none,,,,false,,2.988,X-RAY DIFFRACTION,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5IVA_2,192,0.9033816425120773,0,0,Q9HX32,6,pdb:exists;afdb:exists
tbdt_g2qff9,tbdt_g2qff9_6wuh_b,tbdt,,G2QFF9,6WUH,B,raw_af2/AF-G2QFF9-F1-model_v6.pdb,raw_pdb/6WUH.pdb,unknown,unknown,none,none,,,,false,,3.4,ELECTRON MICROSCOPY,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6WUH_2,512,1.0,0,0,G2QFF9,6,pdb:exists;afdb:exists
tbdt_g2q6r7,tbdt_g2q6r7_6wuh_c,tbdt,,G2Q6R7,6WUH,C,raw_af2/AF-G2Q6R7-F1-model_v6.pdb,raw_pdb/6WUH.pdb,unknown,unknown,none,none,,,,false,,3.4,ELECTRON MICROSCOPY,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6WUH_3,445,1.0,0,0,G2Q6R7,6,pdb:exists;afdb:exists
tbdt_g2q6r7,tbdt_g2q6r7_6wut_c,tbdt,,G2Q6R7,6WUT,C,raw_af2/AF-G2Q6R7-F1-model_v6.pdb,raw_pdb/6WUT.pdb,unknown,unknown,none,none,,,,false,,3.0,ELECTRON MICROSCOPY,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6WUT_3,479,1.0,0,0,G2Q6R7,6,pdb:exists;afdb:exists
tbdt_p0a921,tbdt_p0a921_1qd6_c,tbdt,,P0A921,1QD6,C,raw_af2/AF-P0A921-F1-model_v6.pdb,raw_pdb/1QD6.pdb,unknown,unknown,none,none,CA;HDS,,,false,,2.1,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,1QD6_2,240,0.8304498269896193,0,0,P0A921,6,pdb:exists;afdb:exists
tbdt_q8zrw0,tbdt_q8zrw0_4n4r_a,tbdt,,Q8ZRW0,4N4R,A,raw_af2/AF-Q8ZRW0-F1-model_v6.pdb,raw_pdb/4N4R.pdb,unknown,unknown,none,none,ZN,,,false,,2.8,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4N4R_1,786,1.0,0,0,Q8ZRW0,6,pdb:exists;afdb:exists
tbdt_q51227,tbdt_q51227_1k24_a,tbdt,,Q51227,1K24,A,raw_af2/AF-Q51227-F1-model_v6.pdb,raw_pdb/1K24.pdb,unknown,unknown,none,none,ZN,,,false,,2.03,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,1K24_1,253,0.9301470588235294,0,0,Q51227,6,pdb:exists;afdb:exists
tbdt_p02932,tbdt_p02932_1pho_a,tbdt,,P02932,1PHO,A,raw_af2/AF-P02932-F1-model_v6.pdb,raw_pdb/1PHO.pdb,unknown,unknown,none,none,,,,false,,3.0,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,1PHO_1,330,0.9401709401709402,0,0,P02932,6,pdb:exists;afdb:exists
tbdt_q48391,tbdt_q48391_4d51_a,tbdt,,Q48391,4D51,A,raw_af2/AF-Q48391-F1-model_v6.pdb,raw_pdb/4D51.pdb,unknown,unknown,none,none,,,,false,,2.3,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4D51_1,324,0.9364161849710982,0,0,Q48391,6,pdb:exists;afdb:exists
tbdt_q659i5,tbdt_q659i5_5ldv_a,tbdt,,Q659I5,5LDV,A,raw_af2/AF-Q659I5-F1-model_v6.pdb,raw_pdb/5LDV.pdb,unknown,unknown,none,none,CA,,,false,,2.1,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5LDV_1,408,0.9484777517564403,1,0,Q659I5,6,pdb:exists;afdb:exists
tbdt_o86021,tbdt_o86021_5oyk_a,tbdt,,O86021,5OYK,A,raw_af2/AF-O86021-F1-model_v6.pdb,raw_pdb/5OYK.pdb,unknown,unknown,none,none,,,,false,,3.2,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5OYK_1,325,0.9447674418604651,0,0,O86021,6,pdb:exists;afdb:exists
tbdt_p14693,tbdt_p14693_7e4i_b,tbdt,,P14693,7E4I,B,raw_af2/AF-P14693-F1-model_v6.pdb,raw_pdb/7E4I.pdb,unknown,unknown,none,none,,,,false,,3.05,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7E4I_2,329,1.0,0,0,P14693,6,pdb:exists;afdb:exists
